CustomerID,Snapshot_Date,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,predicted_clv_12m,CLV_Quartile
17440,2011-04-30,23,2,124.62,4,3,1,431,Loyal Customers,Cluster 3,475.5347798490501,Q1 (Low)
17869,2011-04-30,22,2,305.41,4,3,2,432,Loyal Customers,Cluster 3,486.6917581034353,Q1 (Low)
14619,2011-04-30,21,1,394.44,4,3,3,433,Loyal Customers,Cluster 3,348.2932645708255,Q1 (Low)
15109,2011-04-30,21,1,484.95,4,3,3,433,Loyal Customers,Cluster 3,348.2932645708255,Q1 (Low)
16643,2011-04-30,21,1,487.51,4,3,3,433,Loyal Customers,Cluster 3,348.2932645708255,Q1 (Low)
17035,2011-04-30,21,2,433.53,4,4,3,443,Champions,Cluster 3,475.4750844215476,Q1 (Low)
15655,2011-04-30,19,1,560.67,4,3,3,433,Loyal Customers,Cluster 3,350.5201520252036,Q1 (Low)
12982,2011-04-30,18,1,390.54,4,3,3,433,Loyal Customers,Cluster 3,351.6443091009651,Q1 (Low)
16552,2011-04-30,18,2,379.73,4,4,3,443,Champions,Cluster 3,477.9830652572145,Q1 (Low)
14616,2011-04-30,18,3,406.08,4,4,3,443,Champions,Cluster 3,493.9071358089276,Q1 (Low)
15147,2011-04-30,16,1,623.5,4,3,4,434,Loyal Customers,Cluster 3,353.91439578920443,Q1 (Low)
13122,2011-04-30,16,1,903.67,4,3,4,434,Loyal Customers,Cluster 3,448.5856372788562,Q1 (Low)
17142,2011-04-30,15,1,579.0,5,3,4,534,Loyal Customers,Cluster 3,355.0604664256764,Q1 (Low)
14105,2011-04-30,15,1,1266.23,5,3,5,535,Loyal Customers,Cluster 3,355.0604664256764,Q1 (Low)
15139,2011-04-30,15,2,178.96,5,3,1,531,Loyal Customers,Cluster 3,367.5031577394227,Q1 (Low)
17362,2011-04-30,15,2,312.23,5,3,2,532,Loyal Customers,Cluster 3,469.59158305351343,Q1 (Low)
15230,2011-04-30,15,2,429.6,5,4,3,543,Champions,Cluster 3,480.3332535515357,Q1 (Low)
14154,2011-04-30,15,2,1345.62,5,4,5,545,Champions,Cluster 0,355.0604664256764,Q1 (Low)
17572,2011-04-30,14,2,152.2,5,3,1,531,Loyal Customers,Cluster 3,441.6827485493468,Q1 (Low)
16947,2011-04-30,11,1,406.48,5,3,3,533,Loyal Customers,Cluster 3,359.7199527218366,Q1 (Low)
16217,2011-04-30,11,2,304.25,5,3,2,532,Loyal Customers,Cluster 3,473.28028153324186,Q1 (Low)
15225,2011-04-30,10,1,409.4,5,3,3,533,Loyal Customers,Cluster 3,360.9039965767817,Q1 (Low)
14242,2011-04-30,10,2,280.55,5,3,2,532,Loyal Customers,Cluster 3,436.9753278816792,Q1 (Low)
13485,2011-04-30,9,1,454.24,5,3,3,533,Loyal Customers,Cluster 3,362.0958613156415,Q1 (Low)
16834,2011-04-30,3,1,413.46,5,3,3,533,Loyal Customers,Cluster 3,369.4157155779481,Q1 (Low)
15891,2011-04-30,2,1,509.13,5,3,3,533,Loyal Customers,Cluster 3,370.66456259102654,Q1 (Low)
14022,2011-04-30,1,1,440.0,5,3,3,533,Loyal Customers,Cluster 3,371.92188241809527,Q1 (Low)
18037,2011-04-30,1,5,60.82,5,5,1,551,Champions,Cluster 3,381.26973702582626,Q1 (Low)
17917,2011-05-31,63,2,226.71,3,3,2,332,Loyal Customers,Cluster 1,486.9285775302376,Q1 (Low)
13649,2011-05-31,63,2,346.6,3,3,3,333,Loyal Customers,Cluster 1,400.0574704549959,Q1 (Low)
15832,2011-05-31,61,1,836.79,3,3,4,334,Loyal Customers,Cluster 0,338.6127084784161,Q1 (Low)
15424,2011-05-31,61,2,383.34,3,3,3,333,Loyal Customers,Cluster 1,338.6127084784161,Q1 (Low)
17616,2011-05-31,61,2,408.0,3,3,3,333,Loyal Customers,Cluster 1,491.9052673289251,Q1 (Low)
15894,2011-05-31,60,2,257.6,3,3,2,332,Loyal Customers,Cluster 1,371.1475550193327,Q1 (Low)
14479,2011-05-31,60,2,316.25,3,3,2,332,Loyal Customers,Cluster 1,396.62856940964895,Q1 (Low)
17580,2011-05-31,59,3,212.77,3,4,2,342,Loyal Customers,Cluster 1,445.8636342605289,Q1 (Low)
16142,2011-05-31,56,1,535.34,3,3,3,333,Loyal Customers,Cluster 1,343.9233144295753,Q1 (Low)
16586,2011-05-31,55,1,463.95,3,3,3,333,Loyal Customers,Cluster 1,345.0054887337024,Q1 (Low)
15442,2011-05-31,55,1,594.0,3,3,3,333,Loyal Customers,Cluster 1,345.0054887337024,Q1 (Low)
17140,2011-05-31,54,1,454.12,3,3,3,333,Loyal Customers,Cluster 1,346.09449511650837,Q1 (Low)
17440,2011-05-31,54,2,124.62,3,3,1,331,Loyal Customers,Cluster 1,475.5347798490501,Q1 (Low)
15109,2011-05-31,52,1,484.95,3,3,3,333,Loyal Customers,Cluster 1,348.2932645708255,Q1 (Low)
16643,2011-05-31,52,1,487.51,3,3,3,333,Loyal Customers,Cluster 1,348.2932645708255,Q1 (Low)
17035,2011-05-31,52,2,433.53,3,3,3,333,Loyal Customers,Cluster 0,475.4750844215476,Q1 (Low)
15655,2011-05-31,50,1,560.67,3,3,3,333,Loyal Customers,Cluster 1,350.5201520252036,Q1 (Low)
16552,2011-05-31,49,2,379.73,3,3,3,333,Loyal Customers,Cluster 1,477.9830652572145,Q1 (Low)
14616,2011-05-31,49,3,406.08,3,4,3,343,Loyal Customers,Cluster 0,493.9071358089276,Q1 (Low)
15147,2011-05-31,47,1,623.5,3,3,4,334,Loyal Customers,Cluster 1,353.91439578920443,Q1 (Low)
13122,2011-05-31,47,1,903.67,3,3,4,334,Loyal Customers,Cluster 0,448.5856372788562,Q1 (Low)
17142,2011-05-31,46,1,579.0,3,3,3,333,Loyal Customers,Cluster 1,355.0604664256764,Q1 (Low)
14105,2011-05-31,46,1,1266.23,3,3,5,335,Loyal Customers,Cluster 0,355.0604664256764,Q1 (Low)
15139,2011-05-31,46,2,178.96,3,3,1,331,Loyal Customers,Cluster 1,367.5031577394227,Q1 (Low)
17362,2011-05-31,46,2,312.23,3,3,2,332,Loyal Customers,Cluster 1,469.59158305351343,Q1 (Low)
15230,2011-05-31,46,2,429.6,3,3,3,333,Loyal Customers,Cluster 0,480.3332535515357,Q1 (Low)
14154,2011-05-31,46,2,1345.62,3,4,5,345,Loyal Customers,Cluster 0,355.0604664256764,Q1 (Low)
17572,2011-05-31,45,2,152.2,3,3,1,331,Loyal Customers,Cluster 1,441.6827485493468,Q1 (Low)
16217,2011-05-31,42,2,304.25,3,3,2,332,Loyal Customers,Cluster 1,473.28028153324186,Q1 (Low)
14242,2011-05-31,41,2,280.55,3,3,2,332,Loyal Customers,Cluster 1,436.9753278816792,Q1 (Low)
13485,2011-05-31,40,1,454.24,3,3,3,333,Loyal Customers,Cluster 1,362.0958613156415,Q1 (Low)
15891,2011-05-31,33,1,509.13,3,3,3,333,Loyal Customers,Cluster 3,370.66456259102654,Q1 (Low)
14022,2011-05-31,32,1,440.0,4,3,3,433,Loyal Customers,Cluster 3,371.92188241809527,Q1 (Low)
18037,2011-05-31,32,5,60.82,4,5,1,451,Champions,Cluster 1,381.26973702582626,Q1 (Low)
16634,2011-05-31,29,2,217.9,4,3,2,432,Loyal Customers,Cluster 3,335.57792299125765,Q1 (Low)
14149,2011-05-31,27,1,446.62,4,3,3,433,Loyal Customers,Cluster 3,378.33864388606065,Q1 (Low)
17501,2011-05-31,27,2,288.6,4,3,2,432,Loyal Customers,Cluster 3,378.33864388606065,Q1 (Low)
14697,2011-05-31,25,2,188.61,4,3,1,431,Loyal Customers,Cluster 3,380.96777950476974,Q1 (Low)
13711,2011-05-31,25,2,252.06,4,3,2,432,Loyal Customers,Cluster 3,380.96777950476974,Q1 (Low)
15759,2011-05-31,25,3,253.04,4,4,2,442,Champions,Cluster 3,440.2709285942383,Q1 (Low)
16714,2011-05-31,25,3,1129.06,4,4,4,444,Champions,Cluster 0,356.01278380343166,Q1 (Low)
17604,2011-05-31,24,2,309.36,4,3,2,432,Loyal Customers,Cluster 3,474.2229150817485,Q1 (Low)
15092,2011-05-31,22,2,457.81,4,3,3,433,Loyal Customers,Cluster 3,482.9806887626882,Q1 (Low)
17869,2011-05-31,22,3,310.96,4,4,2,442,Champions,Cluster 3,486.6917581034353,Q1 (Low)
12888,2011-05-31,21,2,354.12,4,3,3,433,Loyal Customers,Cluster 3,479.1233969045147,Q1 (Low)
17597,2011-05-31,20,1,2044.37,4,3,5,435,Loyal Customers,Cluster 0,387.7033195430155,Q1 (Low)
18133,2011-05-31,19,1,931.5,4,3,4,434,Loyal Customers,Cluster 3,389.0791110354899,Q1 (Low)
13235,2011-05-31,19,1,1031.07,4,3,4,434,Loyal Customers,Cluster 3,389.0791110354899,Q1 (Low)
17889,2011-05-31,19,2,201.37,4,3,2,432,Loyal Customers,Cluster 3,412.4971498387642,Q1 (Low)
15732,2011-05-31,19,2,294.12,4,3,2,432,Loyal Customers,Cluster 3,399.5887570401586,Q1 (Low)
14920,2011-05-31,19,2,977.77,4,4,4,444,Champions,Cluster 0,389.0791110354899,Q1 (Low)
17970,2011-05-31,18,1,562.79,4,3,3,433,Loyal Customers,Cluster 3,390.4647020601996,Q1 (Low)
16116,2011-05-31,18,1,612.78,4,3,4,434,Loyal Customers,Cluster 3,390.4647020601996,Q1 (Low)
14000,2011-05-31,18,1,635.66,4,3,4,434,Loyal Customers,Cluster 3,390.4647020601996,Q1 (Low)
12976,2011-05-31,18,1,738.6,4,3,4,434,Loyal Customers,Cluster 3,390.4647020601996,Q1 (Low)
13837,2011-05-31,18,2,266.59,4,3,2,432,Loyal Customers,Cluster 3,457.180863336686,Q1 (Low)
14873,2011-05-31,17,1,519.68,4,3,3,433,Loyal Customers,Cluster 3,391.86019769730353,Q1 (Low)
15333,2011-05-31,15,1,1028.56,4,3,4,434,Loyal Customers,Cluster 3,394.6813306955208,Q1 (Low)
14489,2011-05-31,14,1,463.38,4,3,3,433,Loyal Customers,Cluster 3,396.1071858651956,Q1 (Low)
18043,2011-05-31,13,2,421.59,4,3,3,433,Loyal Customers,Cluster 3,491.63492828716466,Q1 (Low)
14320,2011-05-31,13,2,477.79,4,3,3,433,Loyal Customers,Cluster 3,418.239068449407,Q1 (Low)
13572,2011-05-31,12,1,1384.25,5,3,5,535,Loyal Customers,Cluster 3,398.9900299578942,Q1 (Low)
13531,2011-05-31,12,2,483.8,5,3,3,533,Loyal Customers,Cluster 3,419.1852306594297,Q1 (Low)
12897,2011-05-31,11,2,216.5,5,3,2,532,Loyal Customers,Cluster 3,425.214034527388,Q1 (Low)
14896,2011-05-31,11,2,468.77,5,3,3,533,Loyal Customers,Cluster 3,441.11444825070294,Q1 (Low)
13243,2011-05-31,10,1,585.12,5,3,3,533,Loyal Customers,Cluster 3,401.91514664403826,Q1 (Low)
18048,2011-05-31,10,2,172.29,5,3,1,531,Loyal Customers,Cluster 3,401.91514664403826,Q1 (Low)
15724,2011-05-31,8,2,218.25,5,3,2,532,Loyal Customers,Cluster 3,466.3882736202169,Q1 (Low)
13339,2011-05-31,7,1,860.12,5,3,4,534,Loyal Customers,Cluster 3,406.3841394426076,Q1 (Low)
16763,2011-05-31,5,1,611.85,5,3,4,534,Loyal Customers,Cluster 3,409.4190970115675,Q1 (Low)
14985,2011-05-31,5,2,292.01,5,3,2,532,Loyal Customers,Cluster 3,423.1259446514583,Q1 (Low)
15882,2011-05-31,5,4,514.08,5,5,3,553,Champions,Cluster 3,396.43655310877546,Q1 (Low)
16275,2011-05-31,3,1,559.87,5,3,3,533,Loyal Customers,Cluster 3,412.4997299568928,Q1 (Low)
13135,2011-05-31,3,1,3096.0,5,3,5,535,Loyal Customers,Cluster 3,412.4997299568928,Q1 (Low)
15897,2011-05-31,1,2,208.59,5,3,2,532,Loyal Customers,Cluster 3,415.6270772585046,Q1 (Low)
13398,2011-05-31,0,1,457.34,5,3,3,533,Loyal Customers,Cluster 3,418.8022096502126,Q1 (Low)
18190,2011-05-31,0,2,284.46,5,3,2,532,Loyal Customers,Cluster 3,412.0205803802498,Q1 (Low)
16217,2011-06-30,72,2,304.25,3,3,2,332,Loyal Customers,Cluster 1,473.28028153324186,Q1 (Low)
14242,2011-06-30,71,2,280.55,3,3,2,332,Loyal Customers,Cluster 1,436.9753278816792,Q1 (Low)
15891,2011-06-30,63,1,509.13,3,3,3,333,Loyal Customers,Cluster 1,370.66456259102654,Q1 (Low)
18037,2011-06-30,62,5,60.82,3,5,1,351,Loyal Customers,Cluster 1,381.26973702582626,Q1 (Low)
16634,2011-06-30,59,2,217.9,3,3,2,332,Loyal Customers,Cluster 1,335.57792299125765,Q1 (Low)
17501,2011-06-30,57,2,288.6,3,3,2,332,Loyal Customers,Cluster 1,378.33864388606065,Q1 (Low)
14697,2011-06-30,55,2,188.61,3,3,1,331,Loyal Customers,Cluster 1,380.96777950476974,Q1 (Low)
13711,2011-06-30,55,2,252.06,3,3,2,332,Loyal Customers,Cluster 1,380.96777950476974,Q1 (Low)
15759,2011-06-30,55,3,253.04,3,4,2,342,Loyal Customers,Cluster 1,440.2709285942383,Q1 (Low)
16714,2011-06-30,55,3,1129.06,3,4,4,344,Loyal Customers,Cluster 0,356.01278380343166,Q1 (Low)
17604,2011-06-30,54,2,309.36,3,3,2,332,Loyal Customers,Cluster 1,474.2229150817485,Q1 (Low)
15092,2011-06-30,52,2,457.81,3,3,3,333,Loyal Customers,Cluster 0,482.9806887626882,Q1 (Low)
17869,2011-06-30,52,3,310.96,3,4,2,342,Loyal Customers,Cluster 0,486.6917581034353,Q1 (Low)
12888,2011-06-30,51,2,354.12,3,3,3,333,Loyal Customers,Cluster 1,479.1233969045147,Q1 (Low)
17597,2011-06-30,50,1,2044.37,3,3,5,335,Loyal Customers,Cluster 0,387.7033195430155,Q1 (Low)
18133,2011-06-30,49,1,931.5,3,3,4,334,Loyal Customers,Cluster 0,389.0791110354899,Q1 (Low)
13235,2011-06-30,49,1,1031.07,3,3,4,334,Loyal Customers,Cluster 0,389.0791110354899,Q1 (Low)
17889,2011-06-30,49,2,201.37,3,3,2,332,Loyal Customers,Cluster 1,412.4971498387642,Q1 (Low)
15732,2011-06-30,49,2,294.12,3,3,2,332,Loyal Customers,Cluster 1,399.5887570401586,Q1 (Low)
14920,2011-06-30,49,2,977.77,3,4,4,344,Loyal Customers,Cluster 0,389.0791110354899,Q1 (Low)
17970,2011-06-30,48,1,562.79,3,3,3,333,Loyal Customers,Cluster 1,390.4647020601996,Q1 (Low)
16116,2011-06-30,48,1,612.78,3,3,3,333,Loyal Customers,Cluster 1,390.4647020601996,Q1 (Low)
14000,2011-06-30,48,1,635.66,3,3,3,333,Loyal Customers,Cluster 1,390.4647020601996,Q1 (Low)
12976,2011-06-30,48,1,738.6,3,3,4,334,Loyal Customers,Cluster 1,390.4647020601996,Q1 (Low)
13837,2011-06-30,48,2,266.59,3,3,2,332,Loyal Customers,Cluster 1,457.180863336686,Q1 (Low)
14873,2011-06-30,47,1,519.68,3,3,3,333,Loyal Customers,Cluster 1,391.86019769730353,Q1 (Low)
15333,2011-06-30,45,1,1028.56,3,3,4,334,Loyal Customers,Cluster 0,394.6813306955208,Q1 (Low)
18043,2011-06-30,43,2,421.59,3,3,3,333,Loyal Customers,Cluster 0,491.63492828716466,Q1 (Low)
14320,2011-06-30,43,2,477.79,3,3,3,333,Loyal Customers,Cluster 0,418.239068449407,Q1 (Low)
13572,2011-06-30,42,1,1384.25,3,3,5,335,Loyal Customers,Cluster 0,398.9900299578942,Q1 (Low)
13531,2011-06-30,42,2,483.8,3,3,3,333,Loyal Customers,Cluster 0,419.1852306594297,Q1 (Low)
12897,2011-06-30,41,2,216.5,3,3,2,332,Loyal Customers,Cluster 1,425.214034527388,Q1 (Low)
14896,2011-06-30,41,2,468.77,3,3,3,333,Loyal Customers,Cluster 0,441.11444825070294,Q1 (Low)
13243,2011-06-30,40,1,585.12,3,3,3,333,Loyal Customers,Cluster 1,401.91514664403826,Q1 (Low)
18048,2011-06-30,40,2,172.29,3,3,1,331,Loyal Customers,Cluster 1,401.91514664403826,Q1 (Low)
15724,2011-06-30,38,2,218.25,4,3,2,432,Loyal Customers,Cluster 1,466.3882736202169,Q1 (Low)
13339,2011-06-30,37,1,860.12,4,3,4,434,Loyal Customers,Cluster 0,406.3841394426076,Q1 (Low)
16763,2011-06-30,35,1,611.85,4,3,3,433,Loyal Customers,Cluster 3,409.4190970115675,Q1 (Low)
14985,2011-06-30,35,2,292.01,4,3,2,432,Loyal Customers,Cluster 1,423.1259446514583,Q1 (Low)
15882,2011-06-30,35,4,514.08,4,4,3,443,Champions,Cluster 0,396.43655310877546,Q1 (Low)
16275,2011-06-30,33,1,559.87,4,3,3,433,Loyal Customers,Cluster 3,412.4997299568928,Q1 (Low)
13135,2011-06-30,33,1,3096.0,4,3,5,435,Loyal Customers,Cluster 0,412.4997299568928,Q1 (Low)
15897,2011-06-30,31,2,208.59,4,3,2,432,Loyal Customers,Cluster 3,415.6270772585046,Q1 (Low)
18190,2011-06-30,29,2,284.46,4,3,2,432,Loyal Customers,Cluster 3,412.0205803802498,Q1 (Low)
17900,2011-06-30,27,2,112.2,4,3,1,431,Loyal Customers,Cluster 1,422.02623084220903,Q1 (Low)
17708,2011-06-30,24,2,263.33,4,3,2,432,Loyal Customers,Cluster 3,448.62294192972206,Q1 (Low)
16883,2011-06-30,24,2,272.48,4,3,2,432,Loyal Customers,Cluster 3,393.44305607220474,Q1 (Low)
16462,2011-06-30,22,2,68.0,4,3,1,431,Loyal Customers,Cluster 3,490.84515158197246,Q1 (Low)
17707,2011-06-30,22,2,152.4,4,3,1,431,Loyal Customers,Cluster 3,376.0336917582098,Q1 (Low)
17026,2011-06-30,22,2,154.83,4,3,1,431,Loyal Customers,Cluster 3,380.9924351572786,Q1 (Low)
14501,2011-06-30,20,2,251.21,4,3,2,432,Loyal Customers,Cluster 3,474.0338663736812,Q1 (Low)
16614,2011-06-30,19,1,506.19,4,3,3,433,Loyal Customers,Cluster 3,435.4345053447617,Q1 (Low)
15098,2011-06-30,19,3,39916.5,4,4,5,445,Champions,Cluster 2,435.4345053447617,Q1 (Low)
15069,2011-06-30,16,1,1109.53,4,3,4,434,Loyal Customers,Cluster 3,440.6849274111822,Q1 (Low)
14222,2011-06-30,14,1,683.17,5,3,4,534,Loyal Customers,Cluster 3,444.2561273196919,Q1 (Low)
16276,2011-06-30,13,1,810.6,5,3,4,534,Loyal Customers,Cluster 3,446.0635222413152,Q1 (Low)
17446,2011-06-30,13,2,120.9,5,3,1,531,Loyal Customers,Cluster 3,390.2561173584614,Q1 (Low)
14037,2011-06-30,13,2,147.2,5,3,1,531,Loyal Customers,Cluster 3,330.7956648341916,Q1 (Low)
14491,2011-06-30,12,2,340.93,5,3,2,532,Loyal Customers,Cluster 3,435.6832746335562,Q1 (Low)
14162,2011-06-30,10,2,289.36,5,3,2,532,Loyal Customers,Cluster 3,454.29234581355337,Q1 (Low)
16805,2011-06-30,10,2,460.59,5,3,3,533,Loyal Customers,Cluster 3,468.33490193240857,Q1 (Low)
17616,2011-06-30,10,3,571.2,5,4,3,543,Champions,Cluster 3,491.9052673289251,Q1 (Low)
15389,2011-06-30,9,1,500.0,5,3,3,533,Loyal Customers,Cluster 3,453.4426086562356,Q1 (Low)
15825,2011-06-30,9,1,532.94,5,3,3,533,Loyal Customers,Cluster 3,453.4426086562356,Q1 (Low)
15076,2011-06-30,9,1,880.85,5,3,4,534,Loyal Customers,Cluster 3,453.4426086562356,Q1 (Low)
17969,2011-06-30,3,2,228.2,5,3,2,532,Loyal Customers,Cluster 3,376.2336625968993,Q1 (Low)
13656,2011-06-30,1,2,379.65,5,3,3,533,Loyal Customers,Cluster 3,475.3168845677158,Q1 (Low)
16473,2011-06-30,1,3,316.11,5,4,2,542,Champions,Cluster 3,472.92609399399873,Q1 (Low)
18133,2011-07-31,80,1,931.5,3,3,4,334,Loyal Customers,Cluster 0,389.0791110354899,Q1 (Low)
13235,2011-07-31,80,1,1031.07,3,3,4,334,Loyal Customers,Cluster 0,389.0791110354899,Q1 (Low)
17889,2011-07-31,80,2,201.37,3,3,2,332,Loyal Customers,Cluster 1,412.4971498387642,Q1 (Low)
15732,2011-07-31,80,2,294.12,3,3,2,332,Loyal Customers,Cluster 1,399.5887570401586,Q1 (Low)
14920,2011-07-31,80,2,977.77,3,4,4,344,Loyal Customers,Cluster 0,389.0791110354899,Q1 (Low)
12976,2011-07-31,79,1,738.6,3,3,4,334,Loyal Customers,Cluster 1,390.4647020601996,Q1 (Low)
13837,2011-07-31,79,2,266.59,3,3,2,332,Loyal Customers,Cluster 1,457.180863336686,Q1 (Low)
15333,2011-07-31,76,1,1028.56,3,3,4,334,Loyal Customers,Cluster 0,394.6813306955208,Q1 (Low)
18043,2011-07-31,74,2,421.59,3,3,3,333,Loyal Customers,Cluster 1,491.63492828716466,Q1 (Low)
14320,2011-07-31,74,2,477.79,3,3,3,333,Loyal Customers,Cluster 0,418.239068449407,Q1 (Low)
13572,2011-07-31,73,1,1384.25,3,3,4,334,Loyal Customers,Cluster 0,398.9900299578942,Q1 (Low)
13531,2011-07-31,73,2,483.8,3,3,3,333,Loyal Customers,Cluster 0,419.1852306594297,Q1 (Low)
12897,2011-07-31,72,2,216.5,3,3,2,332,Loyal Customers,Cluster 1,425.214034527388,Q1 (Low)
14896,2011-07-31,72,2,468.77,3,3,3,333,Loyal Customers,Cluster 0,441.11444825070294,Q1 (Low)
18048,2011-07-31,71,2,172.29,3,3,1,331,Loyal Customers,Cluster 1,401.91514664403826,Q1 (Low)
15724,2011-07-31,69,2,218.25,3,3,2,332,Loyal Customers,Cluster 1,466.3882736202169,Q1 (Low)
13339,2011-07-31,68,1,860.12,3,3,4,334,Loyal Customers,Cluster 1,406.3841394426076,Q1 (Low)
14985,2011-07-31,66,2,292.01,3,3,2,332,Loyal Customers,Cluster 1,423.1259446514583,Q1 (Low)
15882,2011-07-31,66,4,514.08,3,4,3,343,Loyal Customers,Cluster 0,396.43655310877546,Q1 (Low)
13135,2011-07-31,64,1,3096.0,3,3,5,335,Loyal Customers,Cluster 0,412.4997299568928,Q1 (Low)
15897,2011-07-31,62,2,208.59,3,3,2,332,Loyal Customers,Cluster 1,415.6270772585046,Q1 (Low)
18190,2011-07-31,60,2,284.46,3,3,2,332,Loyal Customers,Cluster 1,412.0205803802498,Q1 (Low)
17900,2011-07-31,58,2,112.2,3,3,1,331,Loyal Customers,Cluster 1,422.02623084220903,Q1 (Low)
17708,2011-07-31,55,2,263.33,3,3,2,332,Loyal Customers,Cluster 1,448.62294192972206,Q1 (Low)
16883,2011-07-31,55,2,272.48,3,3,2,332,Loyal Customers,Cluster 1,393.44305607220474,Q1 (Low)
16462,2011-07-31,53,2,68.0,3,3,1,331,Loyal Customers,Cluster 1,490.84515158197246,Q1 (Low)
17707,2011-07-31,53,2,152.4,3,3,1,331,Loyal Customers,Cluster 1,376.0336917582098,Q1 (Low)
17026,2011-07-31,53,2,154.83,3,3,1,331,Loyal Customers,Cluster 1,380.9924351572786,Q1 (Low)
14501,2011-07-31,51,2,251.21,3,3,2,332,Loyal Customers,Cluster 1,474.0338663736812,Q1 (Low)
15098,2011-07-31,50,3,39916.5,3,4,5,345,Loyal Customers,Cluster 2,435.4345053447617,Q1 (Low)
15069,2011-07-31,47,1,1109.53,3,3,4,334,Loyal Customers,Cluster 0,440.6849274111822,Q1 (Low)
16276,2011-07-31,44,1,810.6,4,3,4,434,Loyal Customers,Cluster 0,446.0635222413152,Q1 (Low)
17446,2011-07-31,44,2,120.9,4,3,1,431,Loyal Customers,Cluster 1,390.2561173584614,Q1 (Low)
14037,2011-07-31,44,2,147.2,4,3,1,431,Loyal Customers,Cluster 1,330.7956648341916,Q1 (Low)
14491,2011-07-31,43,2,340.93,4,3,2,432,Loyal Customers,Cluster 1,435.6832746335562,Q1 (Low)
14162,2011-07-31,41,2,289.36,4,3,2,432,Loyal Customers,Cluster 1,454.29234581355337,Q1 (Low)
16805,2011-07-31,41,2,460.59,4,3,3,433,Loyal Customers,Cluster 0,468.33490193240857,Q1 (Low)
17616,2011-07-31,41,3,571.2,4,4,3,443,Champions,Cluster 0,491.9052673289251,Q1 (Low)
15076,2011-07-31,40,1,880.85,4,3,4,434,Loyal Customers,Cluster 0,453.4426086562356,Q1 (Low)
17969,2011-07-31,34,2,228.2,4,3,2,432,Loyal Customers,Cluster 1,376.2336625968993,Q1 (Low)
13656,2011-07-31,32,2,379.65,4,3,3,433,Loyal Customers,Cluster 3,475.3168845677158,Q1 (Low)
16473,2011-07-31,32,3,316.11,4,4,2,442,Champions,Cluster 0,472.92609399399873,Q1 (Low)
17988,2011-07-31,29,2,78.36,4,3,1,431,Loyal Customers,Cluster 1,488.983789828619,Q1 (Low)
15483,2011-07-31,29,4,225.26,4,4,2,442,Champions,Cluster 0,491.6040443402207,Q1 (Low)
17781,2011-07-31,27,2,188.02,4,3,1,431,Loyal Customers,Cluster 3,487.2894003305198,Q1 (Low)
13085,2011-07-31,25,2,416.08,4,3,3,433,Loyal Customers,Cluster 3,470.5050497747867,Q1 (Low)
15889,2011-07-31,24,2,400.77,4,3,3,433,Loyal Customers,Cluster 3,387.6447214904272,Q1 (Low)
17440,2011-07-31,24,3,186.42,4,4,1,441,Champions,Cluster 3,475.5347798490501,Q1 (Low)
17341,2011-07-31,24,3,682.29,4,4,4,444,Champions,Cluster 0,474.5077138330919,Q1 (Low)
13583,2011-07-31,23,1,781.03,4,3,4,434,Loyal Customers,Cluster 3,487.7336327164637,Q1 (Low)
14459,2011-07-31,23,1,1837.92,4,3,5,435,Loyal Customers,Cluster 0,487.7336327164637,Q1 (Low)
15512,2011-07-31,23,2,121.0,4,3,1,431,Loyal Customers,Cluster 3,324.73268435367635,Q1 (Low)
18013,2011-07-31,23,2,187.29,4,3,1,431,Loyal Customers,Cluster 3,487.7336327164637,Q1 (Low)
13955,2011-07-31,22,2,322.96,4,3,2,432,Loyal Customers,Cluster 3,443.2651601593027,Q1 (Low)
15920,2011-07-31,22,3,163.55,4,4,1,441,Champions,Cluster 3,489.91300232021126,Q1 (Low)
18037,2011-07-31,22,6,70.02,4,5,1,451,Champions,Cluster 3,381.26973702582626,Q1 (Low)
13754,2011-07-31,19,2,282.6,4,3,2,432,Loyal Customers,Cluster 3,435.7694841094772,Q1 (Low)
12915,2011-07-31,16,2,363.65,5,3,3,533,Loyal Customers,Cluster 3,404.8825155545199,Q1 (Low)
17259,2011-07-31,16,2,581.23,5,3,3,533,Loyal Customers,Cluster 3,439.49931537074735,Q1 (Low)
14798,2011-07-31,12,2,97.4,5,3,1,531,Loyal Customers,Cluster 3,453.0269033645339,Q1 (Low)
12875,2011-07-31,11,2,343.23,5,3,2,532,Loyal Customers,Cluster 3,341.39542277556325,Q1 (Low)
15713,2011-07-31,11,2,356.7,5,3,2,532,Loyal Customers,Cluster 3,424.05222353939234,Q1 (Low)
16112,2011-07-31,11,4,195.74,5,4,1,541,Champions,Cluster 3,454.7283717720453,Q1 (Low)
13135,2011-08-31,95,1,3096.0,3,3,5,335,Loyal Customers,Cluster 0,412.4997299568928,Q1 (Low)
15897,2011-08-31,93,2,208.59,3,3,2,332,Loyal Customers,Cluster 1,415.6270772585046,Q1 (Low)
18190,2011-08-31,91,2,284.46,3,3,2,332,Loyal Customers,Cluster 1,412.0205803802498,Q1 (Low)
17900,2011-08-31,89,2,112.2,3,3,1,331,Loyal Customers,Cluster 1,422.02623084220903,Q1 (Low)
17708,2011-08-31,86,2,263.33,3,3,2,332,Loyal Customers,Cluster 1,448.62294192972206,Q1 (Low)
